Subject	partofspeech	Experimenter_Word	Id	PairNumber	Experimenter_FileName	Experimenter_Utterance_Duration	Experimenter_Utterance_Latency	Experimenter_Utterance_Intensity	Child_Word	Child_FileName	Child_Utterance_Duration	Child_Utterance_Latency	Child_Utterance_Intensity	Experimenter_Notes	Child_Notes	Good	ResponseCat	UniqueWordId	LogFreq	prodage	Cue	TopAssocn	BwdAssocn	NumAssociates	Order	DOB	DOT	Age	Gender	KEEP	Age2	Para	Trials	TrialsByPart
S10A	other	first	56	21	S10A_E_21_56.wav	0.572553417	1.240843202	58.91960135	last	S10A_C_21_56.wav	0.547659791	0.622340671	49.34545261	?	?	1	P	56	3.2999429	26.94495413	FIRST	0.467	0.575	11	6	36145	42928	18	M	TRUE	Adult	1	31	3
S10A	other	no	96	12	S10A_E_12_96.wav	0.497872624	0.394462084	56.88143843	yes	S10A_C_12_96.wav	0.522766255	0.42319173	54.13078678	?	?	1	P	96	4.309970657	14.37790698	NO	0.761	0.83	9	6	36145	42928	18	M	TRUE	Adult	1	31	3
S10A	other	tomorrow	66	7	S10A_E_7_66.wav	0.771702609	0.796596242	58.01947682	today	S10A_C_7_66.wav	0.647234446	1.771276943	57.72719139	?	?	1	P	66	2.871572936	29.24528302	TOMORROW	0.527	0.503	9	6	36145	42928	18	M	TRUE	Adult	1	31	3
S10A	verb	fix	31	24	S10A_E_24_31.wav	0.77170241	0.245106954	52.8778258	broken	S10A_C_24_31.wav	0.697021532	0.896170541	50.75770735	?	?	1	P	31	2.87909588	22.71291866	FIX	0.338	0.089	9	6	36145	42928	18	M	TRUE	Adult	1	31	7
S10A	verb	give	51	18	S10A_E_18_51.wav	0.597447061	0.373404413	57.53135008	take	S10A_C_18_51.wav	0.497872551	0.497872551	50.92977703	?	?	1	P	51	3.490800952	25.22527473	GIVE	0.444	0.412	13	6	36145	42928	18	M	TRUE	Adult	1	31	7
S10A	verb	open	89	2	S10A_E_2_89.wav	0.547659935	0.472979035	56.24418525	close	S10A_C_2_89.wav	0.547659916	0.561059527	58.34032985	?	?	1	P	89	3.111934276	21.10948905	OPEN	0.723	0.448	5	6	36145	42928	18	M	TRUE	Adult	1	31	7
S10A	verb	ride	38	10	S10A_E_10_38.wav	0.74680897	0.442333194	56.09318663	train	S10A_C_10_38.wav	0.771702602	3.632555715	61.67387582	?	?	1	P	38	2.939019776	21.76521739	RIDE	0.372	0.261	14	6	36145	42928	18	M	TRUE	Adult	1	31	7
S10A	verb	sing	54	3	S10A_E_3_54.wav	0.547659916	0.474893535	56.50792398	shut_up	S10A_C_3_54.wav	0.597447181	1.0704262	54.58400591	?	?	1	P	54	2.810904281	24.04545455	SING	0.456	0.291	17	6	36145	42928	18	M	TRUE	Adult	1	31	7
S10A	verb	walk	55	17	S10A_E_17_55.wav	0.821489709	1.21978775	56.38669059	run	S10A_C_17_55.wav	0.647234316	1.418936771	54.16467537	?	?	1	P	55	2.862131379	21	WALK	0.465	0.493	12	6	36145	42928	18	M	TRUE	Adult	1	31	7
S10A	verb	wash	6	15	S10A_E_15_6.wav	0.672127967	0.515105639	55.2985384	shower	S10A_C_15_6.wav	0.746808831	2.868505964	53.05753143	?	?	1	P	6	2.787460475	21.76521739	WASH	0.223	0	14	6	36145	42928	18	M	TRUE	Adult	1	31	7
S11	adjective	after	72	17	S11_E_17_72.wav	0.800190107	0.774377523	60.03596324	before	S11_C_17_72.wav	0.56787685	1.67119487	52.37736932	?	?	1	P	72	3.122870923	29.35483871	AFTER	0.571	0.859	10	4	40959	42910	5	F	TRUE	Younger	1	31	7
S11	adjective	cold	46	5	S11_E_5_46.wav	0.516251682	0.309751009	67.20981039	hot	S11_C_5_46.wav	0.748564939	0.929253028	52.08608029	?	?	1	P	46	2.931457871	18.87719298	COLD	0.413	0.676	19	4	40959	42910	5	F	TRUE	Younger	1	31	7
S11	adjective	dirty	19	25	S11_E_25_19.wav	0.619502018	0.206500673	63.66291075	clean	S11_C_25_19.wav	0.851815275	1.832693471	48.99362565	?	?	1	P	19	2.764176132	19	DIRTY	0.288	0.527	15	4	40959	42910	5	F	TRUE	Younger	1	31	7
S11	adjective	long	69	16	S11_E_16_69.wav	0.645314602	0.387188761	65.94545727	short	S11_C_16_69.wav	0.955065612	5.317392324	49.52807864	?	?	1	P	69	3.1430148	29.79591837	LONG	0.536	0.222	13	4	40959	42910	5	F	TRUE	Younger	1	31	7
S11	adjective	new	90	23	S11_E_23_90.wav	0.903440443	0.722752355	63.33126231	me	S11_C_23_90.wav	0.774377523	0.516251682	49.45756824	?	?	1	S	90	3.115277591	27.09375	NEW	0.725	0.473	10	4	40959	42910	5	F	TRUE	Younger	0	31	7
S11	adjective	old	58	4	S11_E_4_58.wav	0.722752355	0.283938425	64.10566847	young	S11_C_4_58.wav	0.851815275	1.187378868	50.13335598	?	?	1	P	58	3.010299957	29.2920354	OLD	0.473	0.725	9	4	40959	42910	5	F	TRUE	Younger	1	31	7
S11	adjective	red	13	32	S11_E_32_13.wav	0.516251682	1.884318639	58.91392818	blue_orange	S11_C_32_13.wav	1.342254373	1.032503364	59.00397525	?	?	1	P	13	3.089551883	22.6	RED	0.26	0.106	14	4	40959	42910	5	F	TRUE	Younger	1	31	7
S11	noun	boy	88	9	S11_E_9_88.wav	0.774377523	0.730344813	62.44156902	girl	S11_C_9_88.wav	0.696939771	0.671127187	52.26569862	?	?	1	P	88	3.438225808	19.91911765	BOY	0.701	0.738	10	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	chair	24	12	S11_E_12_24.wav	0.593689434	0.335563593	60.49003297	pear	S11_C_12_24.wav	0.56787685	1.626192798	51.91854255	?	?	1	R	24	3.116939647	19	CHAIR	0.314	0.756	14	4	40959	42910	5	F	TRUE	Younger	0	31	12
S11	noun	cup	47	8	S11_E_8_47.wav	0.464626514	0.258125841	60.89993082	bucket	S11_C_8_47.wav	0.490439098	2.374757737	49.6630625	?	?	1	P	47	2.92992956	18.28571429	CUP	0.418	0.527	10	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	dinner	68	21	S11_E_21_68.wav	0.826002691	0.090272411	60.93833015	supper	S11_C_21_68.wav	0.774377523	0.748564939	46.93895107	?	?	1	P	68	2.921166051	21.8627451	DINNER	0.535	0.545	5	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	dog	83	1	S11_E_1_83.wav	0.696939771	0	66.97938871	cat	S11_C_1_83.wav	0.800190107	3.510511437	53.69134189	?	?	1	P	83	3.184407485	13.91262136	DOG	0.667	0.513	5	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	food	43	3	S11_E_3_43.wav	0.877627859	0.251145737	65.05090099	pretzel	S11_C_3_43.wav	0.800190107	1.187378868	49.01265993	?	?	1	P	43	2.787460475	22.57446809	FOOD	0.406	0.409	18	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	house	73	2	S11_E_2_73.wav	0.593689434	0.413001346	63.39632774	building	S11_C_2_73.wav	0.851815275	2.891009419	53.12542147	?	?	1	P	73	3.491641793	21.73267327	HOUSE	0.582	0.333	13	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	kitty	101	11	S11_E_11_101.wav	0.774377523	0.154875505	60.71229104	doggy	S11_C_11_101.wav	0.722752355	1.058315948	51.23832082	?	?	1	P	101	2.641474111	15.33198381	KITTY	NA	NA	NA	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	outside	61	6	S11_E_6_61.wav	0.851815275	1.755255719	62.9229939	inside	S11_C_6_61.wav	0.748564939	0.593689434	51.72094674	?	?	1	P	61	2.991669007	18.37453184	OUTSIDE	0.497	0.587	14	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	paper	21	29	S11_E_29_21.wav	0.748564939	0.180688089	60.73171912	pen	S11_C_29_21.wav	0.800190107	1.600380214	50.34372375	?	?	1	P	21	3.027349608	21	PAPER	0.3	0.109	15	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	table	94	19	S11_E_19_94.wav	0.800190107	0.593689434	60.71760565	chair	S11_C_19_94.wav	0.696939771	0.826002691	52.54573059	?	?	1	P	94	3.148294097	22.25625	TABLE	0.756	0.314	10	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	noun	tiger	23	20	S11_E_20_23.wav	0.619502018	0.180688089	62.17153519	lion	S11_C_20_23.wav	0.722752355	1.032503364	49.4785197	?	?	1	P	23	3.020775488	22.5320197	TIGER	0.308	0.362	15	4	40959	42910	5	F	TRUE	Younger	1	31	12
S11	other	first	56	7	S11_E_7_56.wav	0.696939771	0.696939771	62.81039757	second	S11_C_7_56.wav	0.800190107	0.593689434	52.25126131	?	?	1	P	56	3.2999429	26.94495413	FIRST	0.467	0.575	11	4	40959	42910	5	F	TRUE	Younger	1	31	3
S11	other	morning	4	28	S11_E_28_4.wav	0.542064266	0.206500673	60.04682703	night	S11_C_28_4.wav	0.722752355	0.980878196	48.71650414	?	?	1	P	4	3.133219457	24.86082474	MORNING	0.216	0	18	4	40959	42910	5	F	TRUE	Younger	1	31	3
S11	other	yes	98	18	S11_E_18_98.wav	0.774377523	0.077437752	58.8197708	no	S11_C_18_98.wav	0.774377523	5.007641315	53.31411133	?	?	1	P	98	3.930490565	18.0942029	YES	0.83	0.761	7	4	40959	42910	5	F	TRUE	Younger	1	31	3
S11	verb	fix	31	30	S11_E_30_31.wav	0.722752355	0.085387218	59.57389932	mix	S11_C_30_31.wav	0.826002691	2.813571667	51.83287244	?	?	1	P	31	2.87909588	22.71291866	FIX	0.338	0.089	9	4	40959	42910	5	F	TRUE	Younger	1	31	9
S11	verb	open	89	13	S11_E_13_89.wav	0.800190107	0.180688089	61.0997437	close	S11_C_13_89.wav	0.851815275	6.246645352	56.39366773	?	?	1	P	89	3.111934276	21.10948905	OPEN	0.723	0.448	5	4	40959	42910	5	F	TRUE	Younger	1	31	9
S11	verb	ride	38	31	S11_E_31_38.wav	0.671127187	0.180688089	62.1389482	drive	S11_C_31_38.wav	0.774377523	2.374757737	50.99316771	?	?	1	P	38	2.939019776	21.76521739	RIDE	0.372	0.261	14	4	40959	42910	5	F	TRUE	Younger	1	31	9
S11	verb	run	60	26	S11_E_26_60.wav	0.774377523	0.051625168	61.89128153	walk	S11_C_26_60.wav	0.490439098	0.851815275	51.04106639	?	?	1	P	60	2.790988475	22.22282609	RUN	0.493	0.465	10	4	40959	42910	5	F	TRUE	Younger	1	31	9
S11	verb	sing	54	33	S11_E_33_54.wav	0.722752355	0.472177178	59.98185607	float	S11_C_33_54.wav	0.722752355	1.70363055	54.36024806	?	?	1	P	54	2.810904281	24.04545455	SING	0.456	0.291	17	4	40959	42910	5	F	TRUE	Younger	1	31	9
S11	verb	sit	33	24	S11_E_24_33.wav	0.542064266	0.335563593	62.90619841	stand	S11_C_24_33.wav	0.929253028	3.355635933	48.81372138	?	?	1	P	33	3.453165393	18.94422311	SIT	0.348	0.534	14	4	40959	42910	5	F	TRUE	Younger	1	31	9
S11	verb	stand	67	27	S11_E_27_67.wav	0.696939771	0.309751009	60.74694662	sit	S11_C_27_67.wav	0.748564939	3.052679968	50.36335348	?	?	1	S	67	2.813580989	25.55862069	STAND	0.534	0.348	10	4	40959	42910	5	F	TRUE	Younger	0	31	9
S11	verb	walk	55	14	S11_E_14_55.wav	0.774377523	0.261987147	60.81554375	run	S11_C_14_55.wav	0.56787685	1.677817966	55.39478856	?	?	1	P	55	2.862131379	21	WALK	0.465	0.493	12	4	40959	42910	5	F	TRUE	Younger	1	31	9
S11	verb	wash	6	22	S11_E_22_6.wav	0.722752355	0.077437752	57.91987179	josh	S11_C_22_6.wav	0.619502018	1.987568976	49.57603169	?	?	1	R	6	2.787460475	21.76521739	WASH	0.223	0	14	4	40959	42910	5	F	TRUE	Younger	0	31	9
S11A	adjective	dirty	19	33	S11A_E_33_19.wav	0.719663425	0.308427182	54.02215634	mom	S11A_C_33_19.wav	0.771067956	0.205618121	53.56213865	?	?	1	S	19	2.764176132	19	DIRTY	0.288	0.527	15	7	33338	42933	26	F	TRUE	Adult	0	30	6
S11A	adjective	good	95	19	S11A_E_19_95.wav	0.591152101	0.395947485	56.74662226	bad	S11A_C_19_95.wav	0.53974757	0.642556631	54.26863409	?	?	1	P	95	3.966423346	21.73134328	GOOD	0.758	0.75	8	7	33338	42933	26	F	TRUE	Adult	1	30	6
S11A	adjective	long	69	5	S11A_E_5_69.wav	0.385533979	0.385533979	60.40877673	you	S11A_C_5_69.wav	0.616854366	0.771067958	60.18035899	?	Cfirst	1	O	69	3.1430148	29.79591837	LONG	0.536	0.222	13	7	33338	42933	26	F	TRUE	Adult	0	30	6
S11A	adjective	new	90	21	S11A_E_21_90.wav	0.771067958	0.102809061	54.530392	old	S11A_C_21_90.wav	0.436938509	0.745365692	57.52819831	?	?	1	P	90	3.115277591	27.09375	NEW	0.725	0.473	10	7	33338	42933	26	F	TRUE	Adult	1	30	6
S11A	adjective	pretty	57	11	S11A_E_11_57.wav	0.668258897	2.441715199	55.45746071	not_me	S11A_C_11_57.wav	0.925281549	0.443389298	64.40508213	?	?	1	S	57	3.211921084	21.44897959	PRETTY	0.473	0.291	11	7	33338	42933	26	F	TRUE	Adult	0	30	6
S11A	adjective	white	81	9	S11A_E_9_81.wav	0.53974757	0.48834304	58.24438697	black	S11A_C_9_81.wav	0.899579284	0.822472488	63.24373793	?	?	1	P	81	2.797267541	26.64646465	WHITE	0.655	0.557	8	7	33338	42933	26	F	TRUE	Adult	1	30	6
S11A	noun	chair	24	6	S11A_E_6_24.wav	0.642556631	0.308427183	58.49698877	sit	S11A_C_6_24.wav	0.719663427	0.359831714	52.39488551	?	?	1	S	24	3.116939647	19	CHAIR	0.314	0.756	14	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	cup	47	17	S11A_E_17_47.wav	0.693961162	1.208006467	55.45661972	drink	S11A_C_17_47.wav	0.668258897	1.053792875	52.03780927	?	?	1	S	47	2.92992956	18.28571429	CUP	0.418	0.527	10	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	dog	83	7	S11A_E_7_83.wav	0.591152101	0.462640775	58.95996465	hate	S11A_C_7_83.wav	0.668258897	0.436938509	58.63633801	?	?	1	S	83	3.184407485	13.91262136	DOG	0.667	0.513	5	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	food	43	18	S11A_E_18_43.wav	0.616854366	0.179915857	54.64430561	eat	S11A_C_18_43.wav	0.591152101	0.282724918	55.30867172	?	?	1	P	43	2.787460475	22.57446809	FOOD	0.406	0.409	18	7	33338	42933	26	F	TRUE	Adult	1	30	13
S11A	noun	house	73	27	S11A_E_27_73.wav	0.796770223	0.128511326	54.96001578	here	S11A_C_27_73.wav	0.822472488	0.48834304	53.69999551	?	?	1	O	73	3.491641793	21.73267327	HOUSE	0.582	0.333	13	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	kitty	101	29	S11A_E_29_101.wav	0.719663427	0.282724918	54.89144062	cat	S11A_C_29_101.wav	0.719663427	0.616854366	58.09687671	?	?	1	B	101	2.641474111	15.33198381	KITTY	NA	NA	NA	7	33338	42933	26	F	TRUE	Adult	1	30	13
S11A	noun	man	82	3	S11A_E_3_82.wav	0.591152101	0.616854366	58.27547863	women	S11A_C_3_82.wav	0.53974757	0.359831714	63.97722802	?	?	1	P	82	3.299725154	21.79230769	MAN	0.66	0.595	9	7	33338	42933	26	F	TRUE	Adult	1	30	13
S11A	noun	milk	40	13	S11A_E_13_40.wav	0.591152101	0.334129448	56.07297426	no	S11A_C_13_40.wav	0.693961162	0.822472488	53.86721145	?	Cfirst	1	O	40	3.135450699	18.14615385	MILK	0.388	0.352	18	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	night	87	28	S11A_E_28_87.wav	0.668258897	0.154213592	54.17148695	morning	S11A_C_28_87.wav	0.745365692	0.873877019	54.72173088	?	?	1	P	87	3.150449409	22.46067416	NIGHT	0.686	0.819	6	7	33338	42933	26	F	TRUE	Adult	1	30	13
S11A	noun	nose	8	10	S11A_E_10_8.wav	0.616854366	0.128511326	57.53407972	flat	S11A_C_10_8.wav	0.719663427	1.362220058	63.49927922	?	?	1	S	8	2.952792443	16.12676056	NOSE	0.236	0.11	15	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	picture	25	25	S11A_E_25_25.wav	0.514045305	0.443024406	56.28514608	yes	S11A_C_25_25.wav	0.796770223	0.629705499	52.01237273	?	?	1	O	25	2.944975908	22.69230769	PICTURE	0.316	0.811	11	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	table	94	14	S11A_E_14_94.wav	0.591152101	0.591152101	58.64354007	here	S11A_C_14_94.wav	0.616854366	1.002388345	55.23620887	?	?	1	O	94	3.148294097	22.25625	TABLE	0.756	0.314	10	7	33338	42933	26	F	TRUE	Adult	0	30	13
S11A	noun	train	27	31	S11A_E_31_27.wav	0.668258895	0.33769339	57.12540655	car	S11A_C_31_27.wav	0.565449834	1.542135911	59.41298228	?	?	1	B	27	2.95616843	19.79617834	TRAIN	0.327	0.173	19	7	33338	42933	26	F	TRUE	Adult	1	30	13
S11A	other	morning	4	26	S11A_E_26_4.wav	0.693961162	0.032127832	54.22841955	now	S11A_C_26_4.wav	0.745365692	1.901967629	54.44670827	?	?	1	S	4	3.133219457	24.86082474	MORNING	0.216	0	18	7	33338	42933	26	F	TRUE	Adult	0	30	3
S11A	other	no	96	12	S11A_E_12_96.wav	0.591152101	1.619242711	58.64368715	yes	S11A_C_12_96.wav	0.616854366	0.282724918	54.214392	?	?	1	P	96	4.309970657	14.37790698	NO	0.761	0.83	9	7	33338	42933	26	F	TRUE	Adult	1	30	3
S11A	other	today	62	30	S11A_E_30_62.wav	0.899579284	0.462640775	58.21130757	yesterday	S11A_C_30_62.wav	1.002388345	0.308427183	62.5825889	?	?	1	P	62	3.365113432	29.21875	TODAY	0.503	0.527	11	7	33338	42933	26	F	TRUE	Adult	1	30	3
S11A	verb	close	52	32	S11A_E_32_52.wav	0.848174751	0.64255663	58.25061052	black	S11A_C_32_52.wav	0.668258895	0.334129447	52.53273878	?	?	1	O	52	2.84135947	24.32624113	CLOSE	0.448	0.723	9	7	33338	42933	26	F	TRUE	Adult	0	30	8
S11A	verb	fall	28	2	S11A_E_2_28.wav	0.668258897	0.622627311	61.81236673	asleep	S11A_C_2_28.wav	0.668258897	0.616854366	58.19066943	?	?	1	S	28	2.960470778	21.51764706	FALL	0.329	0.19	17	7	33338	42933	26	F	TRUE	Adult	0	30	8
S11A	verb	find	42	15	S11A_E_15_42.wav	0.642556631	0.334129448	54.79708478	me	S11A_C_15_42.wav	0.616854366	0.565449836	54.50297622	?	?	1	S	42	3.24723655	24.68965517	FIND	0.4	0.223	11	7	33338	42933	26	F	TRUE	Adult	0	30	8
S11A	verb	hurt	65	1	S11A_E_1_65.wav	0.616854366	0	57.60846923	heart	S11A_C_1_65.wav	0.950983814	4.652110011	58.94746397	?	?	1	S	65	2.995196292	23.15584416	HURT	0.521	0.551	12	7	33338	42933	26	F	TRUE	Adult	0	30	8
S11A	verb	open	89	20	S11A_E_20_89.wav	0.591152101	0.154213592	55.82527691	now	S11A_C_20_89.wav	0.771067958	0.462640775	54.89562138	?	?	1	S	89	3.111934276	21.10948905	OPEN	0.723	0.448	5	7	33338	42933	26	F	TRUE	Adult	0	30	8
S11A	verb	sing	54	22	S11A_E_22_54.wav	0.642556631	0.231320387	54.59165537	out_loud	S11A_C_22_54.wav	0.796770223	0.642556631	61.31784027	?	?	1	S	54	2.810904281	24.04545455	SING	0.456	0.291	17	7	33338	42933	26	F	TRUE	Adult	0	30	8
S11A	verb	sit	33	16	S11A_E_16_33.wav	0.565449836	0.077106796	54.14687577	now	S11A_C_16_33.wav	0.616854366	0.745365692	58.00409413	?	?	1	S	33	3.453165393	18.94422311	SIT	0.348	0.534	14	7	33338	42933	26	F	TRUE	Adult	0	30	8
S11A	verb	stop	75	23	S11A_E_23_75.wav	0.950983814	0.359831714	56.75301463	here	S11A_C_23_75.wav	0.899579284	0.077106796	64.33734472	?	?	1	S	75	3.020361283	22.22131148	STOP	0.615	0.539	8	7	33338	42933	26	F	TRUE	Adult	0	30	8
S12A	adjective	bad	93	8	S12A_E_8_93.wav	0.597447149	0.373404468	60.43930611	good	S12A_C_8_93.wav	0.57255351	0.405952343	54.58020988	?	?	1	P	93	2.985426474	22.66433566	BAD	0.75	0.758	9	8	35161	42933	21	F	TRUE	Adult	1	31	9
S12A	adjective	better	50	12	S12A_E_12_50.wav	0.547659867	0.323617194	60.61821178	me	S12A_C_12_50.wav	0.72191528	2.364894882	55.12004531	?	?	1	S	50	3.335658452	25.51351351	BETTER	0.435	0.403	7	8	35161	42933	21	F	TRUE	Adult	0	31	9
S12A	adjective	cold	46	13	S12A_E_13_46.wav	0.572553498	0.697021649	59.94405298	hot	S12A_C_13_46.wav	0.74680891	0.892337483	52.65434183	?	?	1	P	46	2.931457871	18.87719298	COLD	0.413	0.676	19	8	35161	42933	21	F	TRUE	Adult	1	31	9
S12A	adjective	green	11	15	S12A_E_15_11.wav	0.77170254	0.298723564	56.81380434	yellow	S12A_C_15_11.wav	0.846383431	0.273829934	57.65168295	?	?	1	P	11	3.025715384	24.41304348	GREEN	0.25	0.364	17	8	35161	42933	21	F	TRUE	Adult	1	31	9
S12A	adjective	happy	77	14	S12A_E_14_77.wav	0.672128019	0.572553498	57.87636471	sad	S12A_C_14_77.wav	0.970851583	0.423191716	51.63516688	?	?	1	P	77	2.793790385	22.39915966	HAPPY	0.628	0.634	8	8	35161	42933	21	F	TRUE	Adult	1	31	9
S12A	adjective	hard	71	3	S12A_E_3_71.wav	0.572553529	0.721915319	62.88565886	easy	S12A_C_3_71.wav	0.746808947	1.114469485	52.79074504	?	?	1	P	71	3.010299957	27.6	HARD	0.564	0.509	10	8	35161	42933	21	F	TRUE	Adult	1	31	9
S12A	adjective	hot	85	26	S12A_E_26_85.wav	0.49787259	0.348510813	58.3997925	tea	S12A_C_26_85.wav	0.597447108	0.846383403	51.9859194	?	?	1	S	85	2.897627091	15.57636888	HOT	0.676	0.413	8	8	35161	42933	21	F	TRUE	Adult	0	31	9
S12A	adjective	old	58	20	S12A_E_20_58.wav	0.647234383	1.045532464	57.90716085	mom	S12A_C_20_58.wav	0.746808899	1.071723345	49.52402035	Order	?	1	S	58	3.010299957	29.2920354	OLD	0.473	0.725	9	8	35161	42933	21	F	TRUE	Adult	0	31	9
S12A	adjective	red	13	31	S12A_E_31_13.wav	0.572553472	0.248936292	63.51062252	blue	S12A_C_31_13.wav	0.672127989	0.423191697	53.64395097	?	?	1	P	13	3.089551883	22.6	RED	0.26	0.106	14	8	35161	42933	21	F	TRUE	Adult	1	31	9
S12A	noun	boy	88	24	S12A_E_24_88.wav	0.597447118	1.319362386	61.7107652	girl	S12A_C_24_88.wav	0.672127997	0.534252892	58.6123391	?	?	1	P	88	3.438225808	19.91911765	BOY	0.701	0.738	10	8	35161	42933	21	F	TRUE	Adult	1	31	11
S12A	noun	cat	64	21	S12A_E_21_64.wav	0.672128009	0.64723438	55.95491173	dog	S12A_C_21_64.wav	0.672128009	0.771702529	52.27961066	?	?	1	P	64	3.011147361	17.72093023	CAT	0.513	0.667	3	8	35161	42933	21	F	TRUE	Adult	1	31	11
S12A	noun	cow	34	23	S12A_E_23_34.wav	0.622340748	1.901484353	56.98461449	milk	S12A_C_23_34.wav	0.721915268	0.746808898	56.74391615	?	?	1	S	34	2.821513528	18.6	COW	0.352	0.388	10	8	35161	42933	21	F	TRUE	Adult	0	31	11
S12A	noun	dinner	68	17	S12A_E_17_68.wav	0.697021649	0.771693901	55.61861235	lunch	S12A_C_17_68.wav	0.796596171	0.597447128	55.81580647	?	?	1	P	68	2.921166051	21.8627451	DINNER	0.535	0.545	5	8	35161	42933	21	F	TRUE	Adult	1	31	11
S12A	noun	hand	35	27	S12A_E_27_35.wav	0.69702162	0.352339966	56.16104004	slap	S12A_C_27_35.wav	0.622340732	2.539150186	58.21557915	?	?	1	S	35	3.110926242	18.84269663	HAND	0.358	0.268	16	8	35161	42933	21	F	TRUE	Adult	0	31	11
S12A	noun	mouth	1	10	S12A_E_10_1.wav	0.672128019	0.155098887	55.63962024	ear	S12A_C_10_1.wav	0.846383431	1.020638844	53.62480065	?	?	1	P	1	3.033825694	18.34509804	MOUTH	0.201	0	19	8	35161	42933	21	F	TRUE	Adult	1	31	11
S12A	noun	outside	61	25	S12A_E_25_61.wav	0.647234367	0.622340738	60.0817858	inside	S12A_C_25_61.wav	0.771702515	0.52276622	53.01145273	?	?	1	P	61	2.991669007	18.37453184	OUTSIDE	0.497	0.587	14	8	35161	42933	21	F	TRUE	Adult	1	31	11
S12A	noun	paper	21	11	S12A_E_11_21.wav	0.597447128	0.796596171	58.16910591	pen	S12A_C_11_21.wav	0.74680891	0.595532525	50.99800985	?	?	1	S	21	3.027349608	21	PAPER	0.3	0.109	15	8	35161	42933	21	F	TRUE	Adult	0	31	11
S12A	noun	sock	76	29	S12A_E_29_76.wav	0.622340731	0.497872584	65.06856224	foot	S12A_C_29_76.wav	0.497872584	3.783831642	53.9513247	?	?	1	S	76	2.390935107	17.15533981	SOCK	0.617	0.212	8	8	35161	42933	21	F	TRUE	Adult	0	31	11
S12A	noun	story	49	4	S12A_E_4_49.wav	0.746808947	0.248936316	61.13316216	teller	S12A_C_4_49.wav	0.821489841	0.771702578	53.57319695	?	?	1	S	49	3.048053173	22.81818182	STORY	0.419	0	14	8	35161	42933	21	F	TRUE	Adult	0	31	11
S12A	noun	tiger	23	30	S12A_E_30_23.wav	0.721915247	0.846383393	63.81431526	lion	S12A_C_30_23.wav	0.771702506	0.398298068	54.37798326	?	?	1	P	23	3.020775488	22.5320197	TIGER	0.308	0.362	15	8	35161	42933	21	F	TRUE	Adult	1	31	11
S12A	other	first	56	6	S12A_E_6_56.wav	0.82148983	0.325531771	59.14107286	last	S12A_C_6_56.wav	0.721915305	0.572553518	56.53613723	?	?	1	P	56	3.2999429	26.94495413	FIRST	0.467	0.575	11	8	35161	42933	21	F	TRUE	Adult	1	31	3
S12A	other	tomorrow	66	9	S12A_E_9_66.wav	1.269575174	0.472978986	56.59729543	today	S12A_C_9_66.wav	0.87127708	0.224042678	53.65286371	?	?	1	P	66	2.871572936	29.24528302	TOMORROW	0.527	0.503	9	8	35161	42933	21	F	TRUE	Adult	1	31	3
S12A	other	yes	98	18	S12A_E_18_98.wav	0.945957944	0.197233065	55.67824898	no	S12A_C_18_98.wav	0.771702533	0.248936301	53.08187147	?	?	1	P	98	3.930490565	18.0942029	YES	0.83	0.761	7	8	35161	42933	21	F	TRUE	Adult	1	31	3
S12A	verb	draw	5	7	S12A_E_7_5.wav	0.945957986	0.373404468	59.90973564	paint	S12A_C_7_5.wav	0.697021674	0.771702567	53.55932492	?	?	1	P	5	2.79518459	24.80434783	DRAW	0.222	0	15	8	35161	42933	21	F	TRUE	Adult	1	31	8
S12A	verb	eat	44	16	S12A_E_16_44.wav	0.672128019	0.672128019	52.73048983	hungry	S12A_C_16_44.wav	0.796596171	0.74680891	55.41170089	?	?	1	S	44	3.597695186	18.50761421	EAT	0.409	0.406	11	8	35161	42933	21	F	TRUE	Adult	0	31	8
S12A	verb	fix	31	5	S12A_E_5_31.wav	0.846383473	0.174255421	57.13228361	destroy	S12A_C_5_31.wav	0.945957988	0.741056596	57.35210905	?	?	1	P	31	2.87909588	22.71291866	FIX	0.338	0.089	9	8	35161	42933	21	F	TRUE	Adult	1	31	8
